Date,BRL_PYG,EUR_BRL,EUR_PYG,USD_BRL,USD_EUR,USD_PYG
2019-01-09,1608.5563079797382,4.919725782664644,6842.380247713036,4.429373424625063,1.6421503537807425,5973.022931913439
2019-01-10,1622.186080854616,4.918698021645973,6898.700776729527,4.397137028925063,1.6347823613807424,5971.359250702239
2019-01-11,1611.869232379249,4.935270367269449,6881.524635832404,4.426501280925063,1.6383000157807424,5980.697779570738
2019-01-12,1611.603482179402,4.920934812111475,6857.292329564764,4.427039385725062,1.6413539111807425,5980.578622909538
2019-01-13,1624.493038868966,4.921994551933324,6913.867153892137,4.427267885525063,1.6411904758807423,6028.787678324238
2019-01-14,1616.343755327895,4.9183417777471075,6873.275161813207,4.426796601625063,1.6418285328807425,5997.779217173438
2019-01-15,1626.2776941613747,4.909197947489181,6900.658186987734,4.414841794425063,1.6408916361807422,6015.208255177138
2019-01-16,1619.4856346011989,4.909218850301419,6871.866981525264,4.433805023525062,1.6453556354807424,6020.7864016163385
2019-01-17,1612.3539833685838,4.92197014151788,6862.155122551129,4.450177850525063,1.6465775641807423,6020.662241786438
2019-01-18,1609.2077726257905,4.9381900548204,6874.857414193652,4.466359160825062,1.6470342036807424,6034.945362261338
2019-01-19,1612.7739424532633,4.9302178451447505,6877.241178802051,4.467479859325063,1.6489377536807424,6050.127958172138
2019-01-20,1624.9185429383922,4.927057822204118,6923.903805719909,4.465539790225063,1.6491347960807423,6092.540545341139
2019-01-21,1609.100888883581,4.931275086053857,6863.2765650061265,4.469253486825063,1.6491355002807424,6039.200590111638
2019-01-22,1608.2527258448347,4.9343223408454255,6864.557841078844,4.470788112325063,1.6488669164807424,6038.484394148538
2019-01-23,1587.3117961425523,5.000915789433231,6880.837984595601,4.531009976125063,1.6492464116807424,6055.4156759585385
2019-01-24,1609.6835406636703,4.953432353460525,6901.419574373369,4.481888387625062,1.6475355431807424,6061.720810510738
2019-01-25,1607.4460340937483,4.932356850603191,6857.95538647147,4.487712076425063,1.6532382387807423,6062.652822886838
2019-01-26,1607.307840450079,4.964566095266244,6909.123112686712,4.487884583825062,1.6466557789807423,6062.408754336639
2019-01-27,1603.4378362293319,4.966454850064487,6895.512549875125,4.485999057925063,1.6458321176807424,6044.787678324638
2019-01-28,1606.8148278448446,4.970947053397464,6917.253993008662,4.4883378523250625,1.6454607535807424,6061.277142309938
2019-01-29,1604.0661800368532,4.964215040895431,6894.623261418257,4.476859709225063,1.6441628778807424,6032.500243907638
2019-01-30,1623.4298087836405,4.920524948904246,6906.956055241034,4.436885606925062,1.6437518050807425,6040.451277593438
2019-01-31,1636.4550335269603,4.897209831305867,6924.236874507363,4.400311222725063,1.6399272404807423,6029.083145582438
2019-02-01,1661.3722787228082,4.837660224476413,6930.774820427249,4.360399827925063,1.6427881619807423,6054.6024651298385
2019-02-02,1653.1175890100396,4.858048598943585,6930.029291323273,4.3755043171250625,1.6421428945807424,6049.479836326038
2019-02-03,1645.8340352452044,4.858134758513318,6899.632692874793,4.375482722025063,1.6421198070807423,6022.787678324638
2019-02-04,1654.550836299467,4.8561708835526325,6932.93255613646,4.374219771725063,1.6422274807807424,6052.600452006938
2019-02-05,1650.6185647379418,4.859854170968339,6922.531017400713,4.383648841625063,1.6437088306807424,6053.774089853138
2019-02-06,1649.6407734494567,4.852309351370366,6905.986331094217,4.385731938125063,1.6457820603807423,6053.623104463239
2019-02-07,1637.6427625697306,4.868773737550915,6882.706381219507,4.413894683525062,1.6490486731807423,6055.698979942638
2019-02-08,1629.7461849277647,4.879158601866115,6866.433622740364,4.432022862125063,1.6511824768807424,6056.032783072438
2019-02-09,1621.670222559128,4.892355746177758,6853.7985599491585,4.446589224325063,1.6518750134807423,6049.635695074338
2019-02-10,1615.402310650737,4.8915993606340304,6826.081956866615,4.448779356825063,1.6525511867807423,6029.787678324638
2019-02-11,1617.023090074712,4.889975761520045,6830.3071594641815,4.446363434625063,1.6523187920807425,6031.932585754938
2019-02-12,1605.4565056976805,4.90329704519409,6802.823143872203,4.473120071225063,1.6558565351807424,6031.7271825319385
2019-02-13,1627.1927177602092,4.8699307519225,6840.6617479488195,4.425352863425062,1.6515316868807424,6035.692458553838
